Fecha Hora Inicio,Fecha Hora Termino,Duracion,Instalación,Proceso,Turno,Motivo (Seleccione de la Lista),Responsable,Falla,Impevisto,Tiempo perdido,¿Qué pasó? (Efecto),¿Por qué pasó? (Causa),¿Cómo se resolvió? (Acciones),¿Qué Paso?,¿Por qué Paso?:,¿Cómo se Resolvió?
2023-05-08 14:00:00,2023-05-08 14:30:00,00:30:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,B,Patinamiento de Cinta (P Madera L2),    Mecánica,,N,S,_Tiempo acumulativo corte de fusible mecanico.,,,,,
2023-05-08 13:25:00,2023-05-08 13:40:00,00:15:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L2,B,Taco de Corteza en Chute (Int.) (P Madera L2),  Operaciones,,S,S,_Taco de cortea en chute de descarga cinta 390/4.,,,,,
2023-05-08 12:10:00,2023-05-08 12:30:00,00:20:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Otros (P Madera L2),    Mecánica,,N,S,_Prensas con acumulación de fino.,,,,,
2023-05-08 11:10:00,2023-05-08 12:10:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,_Canbio de cuchillos con pensas apretadas.,,,,,
2023-05-08 09:20:00,2023-05-08 10:00:00,00:40:00,210-21-391/04  MOTOR ELECTRICO CINTA DE ALIMENTACI,P Madera L2,B,Patinamiento de Cinta (Int.) (P Madera L2),  Operaciones,,N,S,_Patinamiento de cinta por sobrecarga.,,,,,
2023-05-08 08:35:00,2023-05-08 08:35:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,B,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,_Detector de metales operativo.,,,,,
2023-05-08 06:00:00,2023-05-08 06:40:00,00:40:00,210-25-391  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L2,A,Patinamiento de Cinta (P Madera L2),    Mecánica,,S,S,,,,,,
2023-05-08 05:40:00,2023-05-08 06:00:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,A,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,- Retiro contendor de lodo y limpieza de zona,,,,,
2023-05-08 03:05:00,2023-05-08 04:10:00,01:05:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"- Cuchillos retirados con desgaste normal 
- Se inspecciona ducto de finos",,,,,
2023-05-08 00:09:00,2023-05-08 00:09:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,A,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,"- Equipo operativo 
- Rutina operador de terreno",,,,,
2023-05-07 20:00:00,2023-05-07 20:15:00,00:15:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Otros (P Madera L2),    Mecánica,,N,S,- Pernos y prenzas apretados.,,,,,
2023-05-07 19:00:00,2023-05-07 20:00:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-05-07 18:35:00,2023-05-07 19:00:00,00:25:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,C,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-05-07 16:00:00,2023-05-07 16:00:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,C,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,- Operativo.,,,,,
2023-05-07 14:55:00,2023-05-07 15:50:00,00:55:00,210-21-391  PICADOR DE CORTEZA N° 2,P Madera L2,B,Espera de Recurso Eléctrico (P Madera L2),    Electrocontrol,,S,S,"Espera de recurso, por sobre carga motor 391.",,,,,
2023-05-07 14:40:00,2023-05-07 14:50:00,00:10:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,B,Inspección Equipo (Int.) (P Madera L2),  Operaciones,,N,S,Inspección de equipo 382 y 410.,,,,,
2023-05-07 12:00:00,2023-05-07 12:15:00,00:15:00,210-25-391  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L2,B,Trabamiento Cinta (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-05-07 11:05:00,2023-05-07 11:40:00,00:35:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Otros (P Madera L2),    Mecánica,,S,S,Pernos de prensa apretados,,,,,
2023-05-07 10:05:00,2023-05-07 11:05:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-05-07 08:55:00,2023-05-07 10:05:00,01:10:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Mal Corte Astillador (Int.) (P Madera L2),  Operaciones,,S,S,En espera cambio de cuchillos  (en linea 1),,,,,
2023-05-07 06:40:00,2023-05-07 07:00:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,A,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,- Retiro contendor de lodo y limpieza de zona,,,,,
2023-05-07 00:25:00,2023-05-07 01:25:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"- Cuchillos retirados con desgaste normal 
- Se inspecciona ducto de finos 
",,,,,
2023-05-07 00:16:00,2023-05-07 00:16:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,A,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,"- Equipo operativo 
- Rutina operador de terreno",,,,,
2023-05-06 20:40:00,2023-05-06 21:20:00,00:40:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L2,C,Taco de Corteza en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-05-06 16:55:00,2023-05-06 19:10:00,02:15:00,210-25-412  RASTRA CORTEZA RECEPTORA AGUA LAVADO,P Madera L2,C,Desmonte Cadena de Arrastre  (P Madera L2),    Mecánica,,N,S,,,,,,
2023-05-06 16:00:00,2023-05-06 16:30:00,00:30:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Alto Nivel Astilla (P Madera L2),  Externa,,S,S,,,,,,
2023-05-06 08:00:00,2023-05-06 15:59:00,07:59:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Plan de Trabajo  (Int.) (P Madera L2),  Operaciones,,N,S,Falta de operador,,,,,
2023-05-06 06:00:00,2023-05-06 06:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,A,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,- Retiro contendor de loso y limpieza de zona,,,,,
2023-05-06 03:00:00,2023-05-06 04:20:00,01:20:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,A,Taco de Trozos (Int.) (P Madera L2),  Operaciones,,S,S,"- Taco de trozos en traspaso hacia cinta 210-25-106
- Rodillos sin traccion",,,,,
2023-05-06 01:50:00,2023-05-06 03:00:00,01:10:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"- Cuchillos retirados con desgaste normal 
- Se inspecciona ducto de finos 
- Pernos de prensa a pretados placa N° 5-6-7-8",,,,,
2023-05-06 00:51:00,2023-05-06 00:51:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,A,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,S,"- Equipo operativo 
- Rutina operador de terreno",,,,,
2023-05-05 16:50:00,2023-05-05 20:00:00,03:10:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,C,Taco de Trozos en Rodillos (Int.) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-05-05 16:00:00,2023-05-05 16:50:00,00:50:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,C,Espera de Recurso Eléctrico (P Madera L2),    Electrocontrol,,N,S,"* Espera recurso electricista, desconexión de rodillos.",,,,,
2023-05-05 14:30:00,2023-05-05 14:50:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,B,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-05-05 13:40:00,2023-05-05 14:05:00,00:25:00,210-23-459  BOMBA AGUA DE CIRCULACIÓN LÍNEA 2,P Madera L2,B,Otros (Int.) (P Madera L2),  Operaciones,,S,S,bomba con baja eficiencia,,,,,
2023-05-05 08:00:00,2023-05-05 13:10:00,05:10:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Falla de Comunicación (P Madera L2),    Electrocontrol,,N,S,reparacion de cable profibas,,,,,
2023-05-05 07:00:00,2023-05-05 07:59:00,00:59:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Corte Cadena de Arrastre (P Madera L2),    Mecánica,,S,S,,,,,,
2023-05-05 06:40:00,2023-05-05 07:00:00,00:20:00,210-25-391  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L2,A,Patinamiento de Cinta (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-05-05 06:20:00,2023-05-05 06:40:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,A,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,- Retiro contendor de lodo y limpieza de zona,,,,,
2023-05-05 05:10:00,2023-05-05 06:10:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"- Cuchillos retirados con desgaste normal 
- Se inspecciona ducto de finos",,,,,
2023-05-05 00:40:00,2023-05-05 00:40:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,A,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,S,"- Equipo operativo 
- Rutina operador de terreno",,,,,
2023-05-05 00:30:00,2023-05-05 01:20:00,00:50:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,A,Inspección de Equipos (P Madera L2),    Mecánica,,N,S,- Trabamiento e inspeccion de equipo,,,,,
2023-05-04 23:00:00,2023-05-04 23:50:00,00:50:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L2,C,Otros (P Madera L2),    Mecánica,,N,S,"* Cinta transportadora con daño lado sur , se realiza corte de 7 mts largo por 15 cm de ancho.",,,,,
2023-05-04 18:10:00,2023-05-04 18:25:00,00:15:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L2,C,Taco de Corteza en Chute (Int.) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-05-04 17:20:00,2023-05-04 18:10:00,00:50:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,N,,,,,,
2023-05-04 16:00:00,2023-05-04 16:25:00,00:25:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L2,C,Taco de Corteza en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-05-04 15:35:00,2023-05-04 15:59:00,00:24:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L2,B,Taco de Corteza en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-05-04 14:55:00,2023-05-04 15:10:00,00:15:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,B,Espera de Recurso Eléctrico (P Madera L2),    Electrocontrol,,S,S,,,,,,
2023-05-04 11:10:00,2023-05-04 11:30:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,B,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-05-04 09:20:00,2023-05-04 09:40:00,00:20:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Intervención Control Sintomático (P Madera L2),  Externa,,S,S,,,,,,
2023-05-04 08:20:00,2023-05-04 08:45:00,00:25:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,B,Otros (Int.) (P Madera L2),  Operaciones,,S,S,Corte fusible mecanico,,,,,
2023-05-04 06:20:00,2023-05-04 07:20:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,_Prensas con acumulación de fino.,,,,,
2023-05-04 03:30:00,2023-05-04 03:50:00,00:20:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,A,Otros (Int.) (P Madera L2),  Operaciones,,N,S,_Tiempo acumulativo corte de fusible mecanico.,,,,,
2023-05-04 03:00:00,2023-05-04 03:25:00,00:25:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,A,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,_Retiro de contenedor y limpieza.,,,,,
2023-05-04 00:35:00,2023-05-04 00:35:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,A,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,_Detector de metales operativo.,,,,,
2023-05-03 21:55:00,2023-05-03 22:45:00,00:50:00,210-25-391  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L2,C,Falla de Comando (P Madera L2),    Electrocontrol,,S,S,"* falla comando cinta transportadora.
",,,,,
2023-05-03 20:15:00,2023-05-03 20:45:00,00:30:00,210-25-410  TRANSPORTADOR DE DESCRGA DE PIEDRAS N°,P Madera L2,C,Cambio Correa de Transmisión (P Madera L2),    Mecánica,,S,S,"* Cambio 02 correas transmición .
* Transportador de cadena queda detenido, pendiente revision mecanica.",,,,,
2023-05-03 19:15:00,2023-05-03 20:15:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-05-03 18:30:00,2023-05-03 18:50:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,C,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-05-03 13:50:00,2023-05-03 14:00:00,00:10:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,B,Otros (Int.) (P Madera L2),  Operaciones,,S,S,- Corte fusible mecánico.,,,,,
2023-05-03 13:00:00,2023-05-03 13:30:00,00:30:00,210-25-384  CINTA TRANSPORTADORA DE CORTEZA L1 Y L,P Madera L2,B,Taco de Corteza en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,- Taco de corteza en 384 y 381.,,,,,
2023-05-03 11:10:00,2023-05-03 12:45:00,01:35:00,210-25-301  CINTA ALIMENTACIÓN A PILA DE ASTILLAS,P Madera L2,B,Limpieza Estructuras (Int.) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-05-03 10:25:00,2023-05-03 10:25:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,B,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,- Operativo.,,,,,
2023-05-03 10:00:00,2023-05-03 10:20:00,00:20:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Otros (P Madera L2),    Mecánica,,N,S,- Cuchillos y prenzas apreatados.,,,,,
2023-05-03 09:00:00,2023-05-03 10:00:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-05-03 05:00:00,2023-05-03 05:35:00,00:35:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,A,Otros (Int.) (P Madera L2),  Operaciones,,S,S,_Tiempo acumulativo corte de fusible mecanico.,,,,,
2023-05-03 04:35:00,2023-05-03 05:00:00,00:25:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,A,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,_Retiro de contenedor y limpieza.,,,,,
2023-05-03 01:35:00,2023-05-03 01:35:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,A,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,_Detector de metale operativo.,,,,,
2023-05-03 00:00:00,2023-05-03 01:25:00,01:25:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,A,Taco de Trozos en Rodillos (Int.) (P Madera L2),  Operaciones,,S,S,"_Taco de trozos en placa de traspasó.
_Obs;placa de traspasó levantada.",,,,,
2023-05-02 23:25:00,2023-05-02 23:59:00,00:34:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,C,Taco de Trozos (Int.) (P Madera L2),  Operaciones,,S,S,"- Trzos apretados en traspaso hacia cinta 210-25-106
",,,,,
2023-05-02 22:30:00,2023-05-02 22:50:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,C,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-05-02 22:00:00,2023-05-02 22:30:00,00:30:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,C,Otros (Int.) (P Madera L2),  Operaciones,,N,S,-Corte reiterado de fusible mecanico (acumulado),,,,,
2023-05-02 19:40:00,2023-05-02 20:40:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"- Cuchillos retirados con desgaste normal
- Se inspecciona ducto de finos 
- Se repone perno de prensa faltante en placa N°2
- Continuan pernos de prensa apretados",,,,,
2023-05-02 16:43:00,2023-05-02 16:43:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,C,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,"- Equipo operativo 
- Rutina operador de terreno",,,,,
2023-05-02 16:00:00,2023-05-02 16:25:00,00:25:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,C,Espera de Recurso Eléctrico (P Madera L2),    Electrocontrol,,N,S,"- Corte de fusible mecanico 
- Espera del recurso en cambio de turno",,,,,
2023-05-02 13:05:00,2023-05-02 13:30:00,00:25:00,210-25-106  CINTA ALIMENTACION ASTILLADOR L2,P Madera L2,B,Taco de Trozos en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,- Trozos apretados en detector de metales.,,,,,
2023-05-02 11:20:00,2023-05-02 12:20:00,01:00:00,210-25-391  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L2,B,Patinamiento de Cinta (Int.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-05-02 10:45:00,2023-05-02 10:55:00,00:10:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,B,Otros (Int.) (P Madera L2),  Operaciones,,S,S,- Corte fusible mecánico.,,,,,
2023-05-02 10:10:00,2023-05-02 10:30:00,00:20:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Otros (P Madera L2),    Mecánica,,N,S,"- Pernos prenza apretadas y prenzas.
- Prenza N° 2 falta 1 perno, 3ero de poniente a oriente.",,,,,
2023-05-02 09:10:00,2023-05-02 10:10:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
2023-05-02 08:30:00,2023-05-02 08:30:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,B,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,- Operativo.,,,,,
2023-05-02 05:50:00,2023-05-02 06:10:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,A,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,N,retiro de contenedor de lodois y limpieza en zona de bunker,,,,,
2023-05-02 04:30:00,2023-05-02 05:00:00,00:30:00,210-25-106  CINTA ALIMENTACION ASTILLADOR L2,P Madera L2,A,Taco de Trozos en Cinta (Int.) (P Madera L2),  Operaciones,,S,S,_Taco de trozos en placa de traspasó.,,,,,
2023-05-02 02:30:00,2023-05-02 03:00:00,00:30:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L2,A,Taco de Corteza en Chute (Int.) (P Madera L2),  Operaciones,,S,S,"Tiempo acumulado de taco en chuta a cinta 210-21-390/4
",,,,,
2023-05-02 02:00:00,2023-05-02 02:30:00,00:30:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Otros (P Madera L2),    Mecánica,,N,S,_Prensas con acumulacion de fino,,,,,
2023-05-02 01:00:00,2023-05-02 02:00:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"- Cuchillos retirados con desgaste normal 
- Se inspecciona ducto de finos
- Continuan saliendo pernos de prensa y cuchillos apretados con fino.",,,,,
2023-05-02 00:45:00,2023-05-02 00:45:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,A,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,_Detector de metales operativo.,,,,,
2023-05-01 23:35:00,2023-05-01 23:50:00,00:15:00,210-25-382  RASTRA CORTEZA BAJO RODILLOS L2,P Madera L2,C,Espera de Recurso Eléctrico (P Madera L2),    Electrocontrol,,S,S,"- Corte de fusible mecanico
- Espera de recurso electrisista ocupado en clasificacion",,,,,
2023-05-01 22:50:00,2023-05-01 23:00:00,00:10:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Relleno de Aceite (P Madera L2),    Mecánica,,N,S,- Se rellena vaso de lubricacion astillador con 4kg. de grasa aprox,,,,,
2023-05-01 22:30:00,2023-05-01 22:50:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,C,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,- Retiro contendor de lodo y limpieza de zona,,,,,
2023-05-01 18:38:00,2023-05-01 18:38:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,C,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,"- Equipo operativo 
- Rutina operador de terreno",,,,,
2023-05-01 17:05:00,2023-05-01 18:05:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"- Cuchillos retirados con desgaste normal 
- Se inspecciona ducto de finos
- Continuan saliendo pernos de prensa y cuchillos apretados con fino",,,,,
2023-05-01 16:30:00,2023-05-01 16:55:00,00:25:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,C,Otros (Int.) (P Madera L2),  Operaciones,,S,S,- Dosificacion de madera con alto residual de corteza,,,,,
2023-05-01 14:45:00,2023-05-01 15:00:00,00:15:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L2,B,Otros (Int.) (P Madera L2),  Operaciones,,S,S,Retiro de trozo cruzado en descarga a bunker,,,,,
2023-05-01 10:15:00,2023-05-01 10:30:00,00:15:00,210-25-104  RODILLOS SEPARADORES DE CORTEZA,P Madera L2,B,Otros (Int.) (P Madera L2),  Operaciones,,S,S,Dosificación de trozos.,,,,,
2023-05-01 08:30:00,2023-05-01 08:55:00,00:25:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,B,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-05-01 08:20:00,2023-05-01 08:20:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,B,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,- Operativo.,,,,,
2023-05-01 06:20:00,2023-05-01 06:50:00,00:30:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Otros (P Madera L2),    Mecánica,,N,S,_Cuchillos apretados con acumulación de fino.,,,,,
2023-05-01 05:20:00,2023-05-01 06:20:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"_Se cambia soporte lado oriente polin de carga N""9, cinta 210-25-106/1.",,,,,
2023-05-01 01:05:00,2023-05-01 01:35:00,00:30:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,A,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,N,S,_Retiro de contenedor y limpieza.,,,,,
2023-05-01 00:50:00,2023-05-01 00:50:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,A,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,_Detector de metales operativo.,,,,,
2023-04-30 22:30:00,2023-04-30 22:45:00,00:15:00,210-21-391  PICADOR DE CORTEZA N° 2,P Madera L2,C,Sobrecarga Motor (Int.) (P Madera L2),  Operaciones,,S,S,- 210-21-391/3 : tiempo acumulado en turno por sobrecarga de motor,,,,,
2023-04-30 22:00:00,2023-04-30 22:25:00,00:25:00,210-25-101  MESA ALIMENTACION  L2,P Madera L2,C,Sin Alimentación  (Ext.) (P Madera L2),  Operaciones,,N,S,- Tiempo acumulado en turno,,,,,
2023-04-30 19:50:00,2023-04-30 20:10:00,00:20:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Otros (P Madera L2),    Mecánica,,N,S,"- Pernos de prensa apretados y cuchillos con finos, placas N° 4-9-10-11-13-14-15",,,,,
2023-04-30 18:50:00,2023-04-30 19:50:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,C,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,"- Cuchillos retirados con desgaste normal
- Se inspecciona ducto de finos",,,,,
2023-04-30 18:03:00,2023-04-30 18:03:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,C,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,"- Equipo operativo 
- Rutina operador de terreno",,,,,
2023-04-30 11:00:00,2023-04-30 11:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L2,B,Retiro de Lodo desde Buncker (Ext.) (P Madera L2),  Operaciones,,S,S,,,,,,
2023-04-30 08:20:00,2023-04-30 08:20:00,00:00:00,210-20-107  DETECTOR DE METALES,P Madera L2,B,Prueba de Equipos (Int.) (P Madera L2),  Operaciones,,N,N,- Operativo.,,,,,
2023-04-30 08:00:00,2023-04-30 08:15:00,00:15:00,210-21-109  ASTILLADOR L2,P Madera L2,B,Otros (Int.) (P Madera L2),  Operaciones,,N,S,- Pernos capota suelto.,,,,,
2023-04-30 07:40:00,2023-04-30 07:59:00,00:19:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Otros (Int.) (P Madera L2),  Operaciones,,S,S,Pernos de capota suelto,,,,,
2023-04-30 06:40:00,2023-04-30 07:10:00,00:30:00,210-25-101  MESA ALIMENTACION  L2,P Madera L2,A,Sin Alimentación  (Ext.) (P Madera L2),  Operaciones,,S,S,Sin alimentacion por  dos gruas en panne y una rampla,,,,,
2023-04-30 06:00:00,2023-04-30 06:15:00,00:15:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Otros (P Madera L2),    Mecánica,,S,S,Pernos de prensa apretados,,,,,
2023-04-30 05:00:00,2023-04-30 06:00:00,01:00:00,210-21-109  ASTILLADOR L2,P Madera L2,A,Cambio de Cuchillos (Int) (P Madera L2),  Operaciones,,N,S,,,,,,
